,Show,Season,Rating
2702,Scrubs,3,9.8
2703,Scrubs,3,8.1
2704,Scrubs,3,8.8
2705,Scrubs,3,8.1
2706,Scrubs,3,8.1
2707,Scrubs,3,8.3
2708,Scrubs,3,8.4
2709,Scrubs,3,8.3
2710,Scrubs,3,8.6
2711,Scrubs,4,8.5
2712,Scrubs,4,8.3
2713,Scrubs,4,8.1
2714,Scrubs,4,8.2
2715,Scrubs,4,8.1
2716,Scrubs,4,8.9
2717,Scrubs,4,8.0
2718,Scrubs,4,8.8
2719,Scrubs,4,8.2
2720,Scrubs,4,8.3
2721,Scrubs,4,8.4
2722,Scrubs,4,8.7
2723,Scrubs,4,8.0
2724,Scrubs,4,8.3
2725,Scrubs,4,8.1
2726,Scrubs,4,8.1
2727,Scrubs,4,8.4
2728,Scrubs,4,8.3
2729,Scrubs,4,8.5
2730,Scrubs,4,8.4
2731,Scrubs,4,8.1
2732,Scrubs,4,8.3
2733,Scrubs,4,8.0
2734,Scrubs,4,8.0
2735,Scrubs,4,8.2
2736,Scrubs,5,8.1
2737,Scrubs,5,8.0
2738,Scrubs,5,8.3
2739,Scrubs,5,8.5
2740,Scrubs,5,8.1
2741,Scrubs,5,8.0
2742,Scrubs,5,9.3
2743,Scrubs,5,8.4
2744,Scrubs,5,8.8
2745,Scrubs,5,8.5
2746,Scrubs,5,8.0
2747,Scrubs,5,8.4
2748,Scrubs,5,8.6
2749,Scrubs,5,8.0
2750,Scrubs,5,8.4
2751,Scrubs,5,8.5
2752,Scrubs,5,8.1
2753,Scrubs,5,8.0
2754,Scrubs,5,8.7
2755,Scrubs,5,9.7
2756,Scrubs,5,9.3
2757,Scrubs,5,8.1
2758,Scrubs,5,8.2
2759,Scrubs,5,8.6
2760,Scrubs,6,8.1
2761,Scrubs,6,8.3
2762,Scrubs,6,8.0
2763,Scrubs,6,8.3
2764,Scrubs,6,7.9
2765,Scrubs,6,9.1
2766,Scrubs,6,8.3
2767,Scrubs,6,8.6
2768,Scrubs,6,8.2
2769,Scrubs,6,8.0
2770,Scrubs,6,5.7
2771,Scrubs,6,8.0
2772,Scrubs,6,8.3
2773,Scrubs,6,8.9
2774,Scrubs,6,9.1
2775,Scrubs,6,8.3
2776,Scrubs,6,8.6
2777,Scrubs,6,8.1
2778,Scrubs,6,8.6
2779,Scrubs,6,8.6
2780,Scrubs,6,8.3
2781,Scrubs,6,8.6
2782,Scrubs,7,8.3
2783,Scrubs,7,8.0
2784,Scrubs,7,7.9
2785,Scrubs,7,8.0
2786,Scrubs,7,8.1
2787,Scrubs,7,8.2
2788,Scrubs,7,7.9
2789,Scrubs,7,8.0
2790,Scrubs,7,8.6
2791,Scrubs,7,8.0
2792,Scrubs,7,8.1
2793,Scrubs,8,8.2
2794,Scrubs,8,9.4
2795,Scrubs,8,7.9
2796,Scrubs,8,8.2
2797,Scrubs,8,8.3
2798,Scrubs,8,8.3
2799,Scrubs,8,8.0
2800,Scrubs,8,8.5
2801,Scrubs,8,7.7
2802,Scrubs,8,7.8
2803,Scrubs,8,7.7
2804,Scrubs,8,7.7
2805,Scrubs,8,7.8
2806,Scrubs,8,8.1
2807,Scrubs,8,8.3
2808,Scrubs,8,7.9
2809,Scrubs,8,8.3
2810,Scrubs,8,9.3
2811,Scrubs,8,9.8
2812,Its Always Sunny In Philadelphia,1,8.3
2813,Its Always Sunny In Philadelphia,1,8.4
2814,Its Always Sunny In Philadelphia,1,8.4
2815,Its Always Sunny In Philadelphia,1,8.2
2816,Its Always Sunny In Philadelphia,1,8.1
2817,Its Always Sunny In Philadelphia,1,8.2
2818,Its Always Sunny In Philadelphia,1,8.6
2819,Its Always Sunny In Philadelphia,2,8.6
2820,Its Always Sunny In Philadelphia,2,8.7
2821,Its Always Sunny In Philadelphia,2,9.1
2822,Its Always Sunny In Philadelphia,2,9.2
2823,Its Always Sunny In Philadelphia,2,8.8
2824,Its Always Sunny In Philadelphia,2,8.5
2825,Its Always Sunny In Philadelphia,2,8.1
2826,Its Always Sunny In Philadelphia,2,8.1
2827,Its Always Sunny In Philadelphia,2,8.4
2828,Its Always Sunny In Philadelphia,2,8.6
2829,Its Always Sunny In Philadelphia,3,8.7
2830,Its Always Sunny In Philadelphia,3,8.8
2831,Its Always Sunny In Philadelphia,3,8.4
2832,Its Always Sunny In Philadelphia,3,8.9
2833,Its Always Sunny In Philadelphia,3,8.1
2834,Its Always Sunny In Philadelphia,3,8.5
2835,Its Always Sunny In Philadelphia,3,8.3
2836,Its Always Sunny In Philadelphia,3,8.6
2837,Its Always Sunny In Philadelphia,3,9.3
2838,Its Always Sunny In Philadelphia,3,9.1
2839,Its Always Sunny In Philadelphia,3,8.5
2840,Its Always Sunny In Philadelphia,3,8.3
2841,Its Always Sunny In Philadelphia,3,8.5
2842,Its Always Sunny In Philadelphia,3,8.6
2843,Its Always Sunny In Philadelphia,3,9.0
2844,Its Always Sunny In Philadelphia,4,8.5
2845,Its Always Sunny In Philadelphia,4,9.2
2846,Its Always Sunny In Philadelphia,4,8.5
2847,Its Always Sunny In Philadelphia,4,8.6
2848,Its Always Sunny In Philadelphia,4,9.0
2849,Its Always Sunny In Philadelphia,4,8.7
2850,Its Always Sunny In Philadelphia,4,8.4
2851,Its Always Sunny In Philadelphia,4,8.6
2852,Its Always Sunny In Philadelphia,4,8.3
2853,Its Always Sunny In Philadelphia,4,8.9
2854,Its Always Sunny In Philadelphia,4,7.8
2855,Its Always Sunny In Philadelphia,4,8.5
2856,Its Always Sunny In Philadelphia,4,9.7
2857,Its Always Sunny In Philadelphia,5,8.4
2858,Its Always Sunny In Philadelphia,5,9.1
2859,Its Always Sunny In Philadelphia,5,8.1
2860,Its Always Sunny In Philadelphia,5,8.8
2861,Its Always Sunny In Philadelphia,5,8.8
2862,Its Always Sunny In Philadelphia,5,8.4
2863,Its Always Sunny In Philadelphia,5,8.5
2864,Its Always Sunny In Philadelphia,5,9.0
2865,Its Always Sunny In Philadelphia,5,8.6
2866,Its Always Sunny In Philadelphia,5,9.3
2867,Its Always Sunny In Philadelphia,5,8.2
2868,Its Always Sunny In Philadelphia,5,8.6
2869,Its Always Sunny In Philadelphia,6,8.0
2870,Its Always Sunny In Philadelphia,6,7.7
2871,Its Always Sunny In Philadelphia,6,8.9
2872,Its Always Sunny In Philadelphia,6,8.2
2873,Its Always Sunny In Philadelphia,6,8.3
2874,Its Always Sunny In Philadelphia,6,7.8
2875,Its Always Sunny In Philadelphia,6,9.1
2876,Its Always Sunny In Philadelphia,6,7.8
2877,Its Always Sunny In Philadelphia,6,8.9
2878,Its Always Sunny In Philadelphia,6,8.4
2879,Its Always Sunny In Philadelphia,6,8.6
2880,Its Always Sunny In Philadelphia,6,8.5
2881,Its Always Sunny In Philadelphia,6,9.2
2882,Its Always Sunny In Philadelphia,7,8.7
2883,Its Always Sunny In Philadelphia,7,9.2
2884,Its Always Sunny In Philadelphia,7,8.5
2885,Its Always Sunny In Philadelphia,7,8.0
2886,Its Always Sunny In Philadelphia,7,6.8
2887,Its Always Sunny In Philadelphia,7,8.3
2888,Its Always Sunny In Philadelphia,7,9.2
2889,Its Always Sunny In Philadelphia,7,8.4
2890,Its Always Sunny In Philadelphia,7,8.7
2891,Its Always Sunny In Philadelphia,7,7.8
2892,Its Always Sunny In Philadelphia,7,8.9
2893,Its Always Sunny In Philadelphia,7,8.3
2894,Its Always Sunny In Philadelphia,7,8.5
2895,Its Always Sunny In Philadelphia,8,8.0
2896,Its Always Sunny In Philadelphia,8,8.3
2897,Its Always Sunny In Philadelphia,8,8.7
2898,Its Always Sunny In Philadelphia,8,8.9
2899,Its Always Sunny In Philadelphia,8,9.0
2900,Its Always Sunny In Philadelphia,8,7.7
2901,Its Always Sunny In Philadelphia,8,8.1
2902,Its Always Sunny In Philadelphia,8,8.4
2903,Its Always Sunny In Philadelphia,8,9.0
2904,Its Always Sunny In Philadelphia,8,9.0
2905,Archer,1,7.8
2906,Archer,1,7.6
2907,Archer,1,8.2
2908,Archer,1,7.6
2909,Archer,1,8.0
2910,Archer,1,8.2
2911,Archer,1,8.7
2912,Archer,1,7.7
2913,Archer,1,8.1
2914,Archer,1,8.0
2915,Archer,2,8.5
2916,Archer,2,7.8
2917,Archer,2,7.9
2918,Archer,2,8.2
2919,Archer,2,8.1
2920,Archer,2,7.8
2921,Archer,2,7.8
2922,Archer,2,8.6
2923,Archer,2,9.0
2924,Archer,2,8.6
2925,Archer,2,8.1
2926,Archer,2,8.2
2927,Archer,2,8.3
2928,Archer,3,8.5
2929,Archer,3,8.2
2930,Archer,3,8.2
2931,Archer,3,8.4
2932,Archer,3,8.1
2933,Archer,3,8.5
2934,Archer,3,7.8
2935,Archer,3,8.6
2936,Archer,3,8.0
2937,Archer,3,8.0
2938,Archer,3,7.8
2939,Archer,3,8.4
2940,Archer,3,8.4
2941,Archer,4,8.3
2942,Archer,4,8.2
2943,Archer,4,8.0
2944,Archer,4,7.7
2945,Archer,4,7.6
2946,Archer,4,7.6
2947,Archer,4,7.9
2948,Archer,4,7.7
2949,Archer,4,8.0
2950,Archer,4,7.8
2951,Archer,4,7.9
2952,Archer,4,7.8
2953,Archer,4,8.1
2954,Archer,5,8.6
2955,Archer,5,7.8
2956,Archer,5,7.8
2957,Archer,5,8.2
2958,Archer,5,7.8
2959,Archer,5,7.8
2960,Archer,5,7.9
2961,Archer,5,8.3
2962,Archer,5,8.1
2963,Archer,5,8.1
2964,Archer,5,8.1
2965,Archer,5,8.1
2966,Archer,5,8.8
2967,Archer,6,8.2
2968,Archer,6,8.1
2969,Archer,6,8.3
2970,Archer,6,8.1
2971,Archer,6,8.7
2972,Archer,6,8.0
2973,Archer,6,7.8
2974,Archer,6,8.9
2975,Archer,6,8.6
2976,Archer,6,8.2
2977,Archer,6,8.0
2978,Archer,6,8.1
2979,Archer,6,8.6
2980,Archer,7,8.0
2981,Archer,7,8.2
2982,Archer,7,8.5
2983,Archer,7,8.1
2984,Archer,7,8.2
2985,Archer,7,8.4
2986,Archer,7,8.5
2987,Archer,7,7.8
2988,Archer,7,8.2
2989,Archer,7,8.9
2990,Archer,8,7.8
2991,Archer,8,7.7
2992,Archer,8,7.6
2993,Archer,8,7.6
2994,Archer,8,7.2
2995,Archer,8,7.9
2996,Archer,8,8.0
2997,Archer,8,7.6
2998,The Golden Girls,1,8.1
2999,The Golden Girls,1,7.9
3000,The Golden Girls,1,7.6
3001,The Golden Girls,1,7.8
3002,The Golden Girls,1,7.9
3003,The Golden Girls,1,7.4
3004,The Golden Girls,1,8.1
3005,The Golden Girls,1,8.1
3006,The Golden Girls,1,7.8
3007,The Golden Girls,1,7.9
3008,The Golden Girls,1,7.5
3009,The Golden Girls,1,7.6
3010,The Golden Girls,1,8.5
3011,The Golden Girls,1,7.3
3012,The Golden Girls,1,8.3
3013,The Golden Girls,1,7.0
3014,The Golden Girls,1,7.5
3015,The Golden Girls,1,8.2
3016,The Golden Girls,1,7.5
3017,The Golden Girls,1,7.6
3018,The Golden Girls,1,8.4
3019,The Golden Girls,1,7.7
3020,The Golden Girls,1,7.5
3021,The Golden Girls,1,7.3
3022,The Golden Girls,1,8.7
3023,The Golden Girls,2,8.1
3024,The Golden Girls,2,8.8
3025,The Golden Girls,2,7.7
3026,The Golden Girls,2,8.7
3027,The Golden Girls,2,9.0
3028,The Golden Girls,2,7.8
3029,The Golden Girls,2,7.2
3030,The Golden Girls,2,7.8
3031,The Golden Girls,2,7.9
3032,The Golden Girls,2,7.7
3033,The Golden Girls,2,8.0
3034,The Golden Girls,2,8.2
3035,The Golden Girls,2,7.5
3036,The Golden Girls,2,8.5
3037,The Golden Girls,2,7.4
3038,The Golden Girls,2,7.7
3039,The Golden Girls,2,8.1
3040,The Golden Girls,2,8.1
3041,The Golden Girls,2,8.4
3042,The Golden Girls,2,7.6
3043,The Golden Girls,2,7.3
3044,The Golden Girls,2,8.0
3045,The Golden Girls,2,7.1
3046,The Golden Girls,2,8.4
3047,The Golden Girls,2,8.2
3048,The Golden Girls,2,3.7
3049,The Golden Girls,3,9.0
3050,The Golden Girls,3,8.4
3051,The Golden Girls,3,7.8
3052,The Golden Girls,3,7.7
3053,The Golden Girls,3,8.1
3054,The Golden Girls,3,7.3
3055,The Golden Girls,3,7.5
3056,The Golden Girls,3,7.8
3057,The Golden Girls,3,7.8
3058,The Golden Girls,3,7.6
3059,The Golden Girls,3,7.9
3060,The Golden Girls,3,7.2
3061,The Golden Girls,3,8.4
3062,The Golden Girls,3,7.4
3063,The Golden Girls,3,8.1
3064,The Golden Girls,3,7.8
3065,The Golden Girls,3,8.3
3066,The Golden Girls,3,7.0
3067,The Golden Girls,3,7.0
3068,The Golden Girls,3,7.5
3069,The Golden Girls,3,7.7
3070,The Golden Girls,3,7.3
3071,The Golden Girls,3,8.1
3072,The Golden Girls,3,6.2
3073,The Golden Girls,3,8.4
3074,The Golden Girls,4,8.3
3075,The Golden Girls,4,8.1
3076,The Golden Girls,4,7.7
3077,The Golden Girls,4,7.9
3078,The Golden Girls,4,7.5
3079,The Golden Girls,4,7.9
3080,The Golden Girls,4,7.6
3081,The Golden Girls,4,7.9
3082,The Golden Girls,4,8.5
3083,The Golden Girls,4,7.8
3084,The Golden Girls,4,8.1
3085,The Golden Girls,4,7.8
3086,The Golden Girls,4,7.5
3087,The Golden Girls,4,8.0
3088,The Golden Girls,4,8.5
3089,The Golden Girls,4,7.5
3090,The Golden Girls,4,7.3
3091,The Golden Girls,4,6.7
3092,The Golden Girls,4,8.1
3093,The Golden Girls,4,8.0
3094,The Golden Girls,4,7.4
3095,The Golden Girls,4,7.8
3096,The Golden Girls,4,8.1
3097,The Golden Girls,4,8.1
3098,The Golden Girls,4,7.0
3099,The Golden Girls,4,6.9
3100,The Golden Girls,5,8.0
3101,The Golden Girls,5,8.3
3102,The Golden Girls,5,8.0
3103,The Golden Girls,5,7.4
3104,The Golden Girls,5,7.3
3105,The Golden Girls,5,7.7
3106,The Golden Girls,5,8.5
3107,The Golden Girls,5,7.6
3108,The Golden Girls,5,7.5
3109,The Golden Girls,5,7.1
3110,The Golden Girls,5,7.8
3111,The Golden Girls,5,7.5
3112,The Golden Girls,5,7.4
3113,The Golden Girls,5,7.7
3114,The Golden Girls,5,8.0
3115,The Golden Girls,5,7.9
3116,The Golden Girls,5,8.1
3117,The Golden Girls,5,8.3
3118,The Golden Girls,5,8.1
3119,The Golden Girls,5,7.4
3120,The Golden Girls,5,8.0
3121,The Golden Girls,5,7.4
3122,The Golden Girls,5,7.8
3123,The Golden Girls,5,7.5
3124,The Golden Girls,5,6.5
3125,The Golden Girls,5,6.6
3126,The Golden Girls,6,7.6
3127,The Golden Girls,6,7.7
3128,The Golden Girls,6,7.6
3129,The Golden Girls,6,7.5
3130,The Golden Girls,6,7.9
3131,The Golden Girls,6,7.9
3132,The Golden Girls,6,7.7
3133,The Golden Girls,6,7.9
3134,The Golden Girls,6,8.5
3135,The Golden Girls,6,8.1
3136,The Golden Girls,6,7.7
3137,The Golden Girls,6,8.2
3138,The Golden Girls,6,7.7
3139,The Golden Girls,6,8.7
3140,The Golden Girls,6,7.6
3141,The Golden Girls,6,8.3
3142,The Golden Girls,6,8.2
3143,The Golden Girls,6,7.7
3144,The Golden Girls,6,7.7
3145,The Golden Girls,6,7.5
3146,The Golden Girls,6,7.8
3147,The Golden Girls,6,8.5
3148,The Golden Girls,6,7.8
3149,The Golden Girls,6,6.8
3150,The Golden Girls,6,6.9
3151,The Golden Girls,6,7.8
3152,The Golden Girls,7,8.0
3153,The Golden Girls,7,9.1
3154,The Golden Girls,7,7.7
3155,The Golden Girls,7,7.9
3156,The Golden Girls,7,7.8
3157,The Golden Girls,7,7.8
3158,The Golden Girls,7,7.9
3159,The Golden Girls,7,8.1
3160,The Golden Girls,7,7.6
3161,The Golden Girls,7,8.0
3162,The Golden Girls,7,7.9
3163,The Golden Girls,7,7.6
3164,The Golden Girls,7,8.1
3165,The Golden Girls,7,8.3
3166,The Golden Girls,7,8.0
3167,The Golden Girls,7,7.9
3168,The Golden Girls,7,7.7
3169,The Golden Girls,7,8.6
3170,The Golden Girls,7,8.2
3171,The Golden Girls,7,7.6
3172,The Golden Girls,7,8.1
3173,The Golden Girls,7,7.9
3174,The Golden Girls,7,9.2
3175,Community,1,7.7
3176,Community,1,7.8
3177,Community,1,8.2
3178,Community,1,8.2
3179,Community,1,7.8
3180,Community,1,7.7
3181,Community,1,8.8
3182,Community,1,8.0
3183,Community,1,8.8
3184,Community,1,8.2
3185,Community,1,7.9
3186,Community,1,8.5
3187,Community,1,8.0
3188,Community,1,7.9
3189,Community,1,8.1
3190,Community,1,8.5
3191,Community,1,9.0
3192,Community,1,8.0
3193,Community,1,8.5
3194,Community,1,8.5
3195,Community,1,9.3
3196,Community,1,8.0
3197,Community,1,9.8
3198,Community,1,8.2
3199,Community,1,8.5
3200,Community,2,8.7
3201,Community,2,8.3
3202,Community,2,8.0
3203,Community,2,8.7
3204,Community,2,7.8
3205,Community,2,9.3
3206,Community,2,8.5
3207,Community,2,9.1
3208,Community,2,9.4
3209,Community,2,8.4
3210,Community,2,8.8
3211,Community,2,8.0
3212,Community,2,7.9
3213,Community,2,9.5
3214,Community,2,8.1
3215,Community,2,8.8
3216,Community,2,8.3
3217,Community,2,7.4
3218,Community,2,9.0
3219,Community,2,7.5
3220,Community,2,9.1
3221,Community,2,8.0
3222,Community,2,9.7
3223,Community,2,9.6
3224,Community,3,8.1
3225,Community,3,8.1
3226,Community,3,8.0
3227,Community,3,9.8
3228,Community,3,8.8
3229,Community,3,7.7
3230,Community,3,8.6
3231,Community,3,9.1
3232,Community,3,8.4
3233,Community,3,8.6
3234,Community,3,7.7
3235,Community,3,8.0
3236,Community,3,8.2
3237,Community,3,9.3
3238,Community,3,8.1
3239,Community,3,8.6
3240,Community,3,9.5
3241,Community,3,8.2
3242,Community,3,9.2
3243,Community,3,9.5
3244,Community,3,9.1
3245,Community,3,8.8
3246,Community,4,7.3
3247,Community,4,7.5
3248,Community,4,7.3
3249,Community,4,7.1
3250,Community,4,7.5
3251,Community,4,7.5
3252,Community,4,6.7
3253,Community,4,7.9
3254,Community,4,6.9
3255,Community,4,7.6
3256,Community,4,8.0
3257,Community,4,8.2
3258,Community,4,7.7
3259,Community,5,7.9
3260,Community,5,8.5
3261,Community,5,9.0
3262,Community,5,9.3
3263,Community,5,9.4
3264,Community,5,8.1
3265,Community,5,7.8
3266,Community,5,9.0
3267,Community,5,8.1
3268,Community,5,8.5
3269,Community,5,8.0
3270,Community,5,7.8
3271,Community,5,8.2
3272,Community,6,7.8
3273,Community,6,7.5
3274,Community,6,7.7
3275,Community,6,8.1
3276,Community,6,7.7
3277,Community,6,7.6
3278,Community,6,7.4
3279,Community,6,7.9
3280,Community,6,7.7
3281,Community,6,7.5
3282,Community,6,9.0
3283,Community,6,8.6
3284,Community,6,9.5
3285,Sarabhai V/S Sarabhai,1,9.0
3286,Sarabhai V/S Sarabhai,1,8.7
3287,Sarabhai V/S Sarabhai,1,8.9
3288,Sarabhai V/S Sarabhai,1,8.6
3289,Sarabhai V/S Sarabhai,1,8.5
3290,Sarabhai V/S Sarabhai,1,9.2
3291,Sarabhai V/S Sarabhai,1,8.6
3292,Sarabhai V/S Sarabhai,1,7.8
3293,Sarabhai V/S Sarabhai,1,8.0
3294,Sarabhai V/S Sarabhai,1,8.7
3295,Sarabhai V/S Sarabhai,1,8.6
3296,Sarabhai V/S Sarabhai,1,8.7
3297,Sarabhai V/S Sarabhai,1,8.5
3298,Sarabhai V/S Sarabhai,1,8.4
3299,Sarabhai V/S Sarabhai,1,8.7
3300,Sarabhai V/S Sarabhai,1,8.4
3301,Sarabhai V/S Sarabhai,1,8.7
3302,Sarabhai V/S Sarabhai,1,8.0
3303,Sarabhai V/S Sarabhai,1,8.4
3304,Sarabhai V/S Sarabhai,1,9.0
3305,Sarabhai V/S Sarabhai,1,8.9
3306,Sarabhai V/S Sarabhai,1,8.0
3307,Sarabhai V/S Sarabhai,1,9.1
3308,Sarabhai V/S Sarabhai,1,9.1
3309,Sarabhai V/S Sarabhai,1,8.1
3310,Sarabhai V/S Sarabhai,1,8.9
3311,Sarabhai V/S Sarabhai,1,8.3
3312,Sarabhai V/S Sarabhai,2,8.7
3313,Sarabhai V/S Sarabhai,2,8.7
3314,Sarabhai V/S Sarabhai,2,8.5
3315,Sarabhai V/S Sarabhai,2,8.6
3316,Sarabhai V/S Sarabhai,2,8.9
3317,Sarabhai V/S Sarabhai,2,9.0
3318,Sarabhai V/S Sarabhai,2,8.8
3319,Sarabhai V/S Sarabhai,2,9.0
3320,Sarabhai V/S Sarabhai,2,8.5
3321,Sarabhai V/S Sarabhai,2,8.7
3322,Parks and Recreation,1,7.0
3323,Parks and Recreation,1,7.1
3324,Parks and Recreation,1,7.2
3325,Parks and Recreation,1,7.4
3326,Parks and Recreation,1,7.2
3327,Parks and Recreation,1,7.8
3328,Parks and Recreation,2,8.0
3329,Parks and Recreation,2,8.2
3330,Parks and Recreation,2,7.8
3331,Parks and Recreation,2,8.4
3332,Parks and Recreation,2,7.7
3333,Parks and Recreation,2,7.7
3334,Parks and Recreation,2,8.4
3335,Parks and Recreation,2,8.4
3336,Parks and Recreation,2,7.9
3337,Parks and Recreation,2,8.8
3338,Parks and Recreation,2,7.9
3339,Parks and Recreation,2,8.1
3340,Parks and Recreation,2,8.1
3341,Parks and Recreation,2,8.0
3342,Parks and Recreation,2,8.0
3343,Parks and Recreation,2,7.7
3344,Parks and Recreation,2,8.1
3345,Parks and Recreation,2,8.1
3346,Parks and Recreation,2,8.2
3347,Parks and Recreation,2,8.0
3348,Parks and Recreation,2,8.6
3349,Parks and Recreation,2,8.4
3350,Parks and Recreation,2,8.6
3351,Parks and Recreation,2,8.7
3352,Parks and Recreation,3,8.2
3353,Parks and Recreation,3,9.0
3354,Parks and Recreation,3,8.2
3355,Parks and Recreation,3,8.6
3356,Parks and Recreation,3,8.1
3357,Parks and Recreation,3,8.1
3358,Parks and Recreation,3,8.8
3359,Parks and Recreation,3,8.1
3360,Parks and Recreation,3,9.1
3361,Parks and Recreation,3,8.6
3362,Parks and Recreation,3,8.7
3363,Parks and Recreation,3,8.3
3364,Parks and Recreation,3,8.9
3365,Parks and Recreation,3,8.6
3366,Parks and Recreation,3,8.2
3367,Parks and Recreation,3,8.9
3368,Parks and Recreation,4,8.2
3369,Parks and Recreation,4,8.7
3370,Parks and Recreation,4,8.2
3371,Parks and Recreation,4,8.4
3372,Parks and Recreation,4,7.8
3373,Parks and Recreation,4,8.6
3374,Parks and Recreation,4,8.1
3375,Parks and Recreation,4,8.1
3376,Parks and Recreation,4,8.5
3377,Parks and Recreation,4,8.5
3378,Parks and Recreation,4,8.6
3379,Parks and Recreation,4,8.5
3380,Parks and Recreation,4,8.7
3381,Parks and Recreation,4,8.3
3382,Parks and Recreation,4,8.0
3383,Parks and Recreation,4,7.8
3384,Parks and Recreation,4,8.0
3385,Parks and Recreation,4,8.0
3386,Parks and Recreation,4,8.0
3387,Parks and Recreation,4,8.9
3388,Parks and Recreation,4,8.3
3389,Parks and Recreation,4,9.1
3390,Parks and Recreation,5,8.0
3391,Parks and Recreation,5,8.0
3392,Parks and Recreation,5,8.1
3393,Parks and Recreation,5,8.1
3394,Parks and Recreation,5,8.8
3395,Parks and Recreation,5,7.9
3396,Parks and Recreation,5,7.9
3397,Parks and Recreation,5,7.9
3398,Parks and Recreation,5,9.0
3399,Parks and Recreation,5,8.9
3400,Parks and Recreation,5,8.2
3401,Parks and Recreation,5,7.8
3402,Parks and Recreation,5,8.7
3403,Parks and Recreation,5,9.3
3404,Parks and Recreation,5,8.0
3405,Parks and Recreation,5,8.2
3406,Parks and Recreation,5,7.7
3407,Parks and Recreation,5,8.4
3408,Parks and Recreation,5,8.1
3409,Parks and Recreation,5,8.2
3410,Parks and Recreation,5,7.7
3411,Parks and Recreation,5,8.4
3412,Parks and Recreation,6,8.6
3413,Parks and Recreation,6,8.7
3414,Parks and Recreation,6,7.8
3415,Parks and Recreation,6,8.1
3416,Parks and Recreation,6,7.9
3417,Parks and Recreation,6,8.2
3418,Parks and Recreation,6,7.7
3419,Parks and Recreation,6,7.8
3420,Parks and Recreation,6,8.3
3421,Parks and Recreation,6,7.7
3422,Parks and Recreation,6,7.7
3423,Parks and Recreation,6,7.7
3424,Parks and Recreation,6,9.0
3425,Parks and Recreation,6,8.0
3426,Parks and Recreation,6,7.8
3427,Parks and Recreation,6,7.6
3428,Parks and Recreation,6,7.8
3429,Parks and Recreation,6,7.8
3430,Parks and Recreation,6,8.5
3431,Parks and Recreation,6,8.3
3432,Parks and Recreation,6,9.0
3433,Parks and Recreation,6,9.4
3434,Parks and Recreation,7,7.7
3435,Parks and Recreation,7,8.3
3436,Parks and Recreation,7,7.5
3437,Parks and Recreation,7,9.6
3438,Parks and Recreation,7,8.3
3439,Parks and Recreation,7,8.1
3440,Parks and Recreation,7,8.5
3441,Parks and Recreation,7,8.2
3442,Parks and Recreation,7,8.5
3443,Parks and Recreation,7,8.5
3444,Parks and Recreation,7,8.6
3445,Parks and Recreation,7,9.6
3446,Malcolm in the Middle,1,8.4
3447,Malcolm in the Middle,1,8.5
3448,Malcolm in the Middle,1,8.0
3449,Malcolm in the Middle,1,7.7
3450,Malcolm in the Middle,1,8.0
3451,Malcolm in the Middle,1,8.1
3452,Malcolm in the Middle,1,7.6
3453,Malcolm in the Middle,1,8.5
3454,Malcolm in the Middle,1,7.9
3455,Malcolm in the Middle,1,7.8
3456,Malcolm in the Middle,1,8.1
3457,Malcolm in the Middle,1,8.0
3458,Malcolm in the Middle,1,8.7
3459,Malcolm in the Middle,1,7.9
3460,Malcolm in the Middle,1,8.1
3461,Malcolm in the Middle,1,8.7
3462,Malcolm in the Middle,2,8.6
3463,Malcolm in the Middle,2,8.2
3464,Malcolm in the Middle,2,8.4
3465,Malcolm in the Middle,2,8.0
3466,Malcolm in the Middle,2,8.0
3467,Malcolm in the Middle,2,8.1
3468,Malcolm in the Middle,2,7.7
3469,Malcolm in the Middle,2,7.7
3470,Malcolm in the Middle,2,7.7
3471,Malcolm in the Middle,2,8.0
3472,Malcolm in the Middle,2,7.6
3473,Malcolm in the Middle,2,8.3
3474,Malcolm in the Middle,2,8.4
3475,Malcolm in the Middle,2,7.7
3476,Malcolm in the Middle,2,7.8
3477,Malcolm in the Middle,2,8.2
3478,Malcolm in the Middle,2,7.8
3479,Malcolm in the Middle,2,8.1
3480,Malcolm in the Middle,2,8.1
3481,Malcolm in the Middle,2,9.3
3482,Malcolm in the Middle,2,8.2
3483,Malcolm in the Middle,2,7.8
3484,Malcolm in the Middle,2,7.8
3485,Malcolm in the Middle,2,8.4
3486,Malcolm in the Middle,2,8.2
3487,Malcolm in the Middle,3,7.8
3488,Malcolm in the Middle,3,8.0
3489,Malcolm in the Middle,3,7.7
3490,Malcolm in the Middle,3,7.7
3491,Malcolm in the Middle,3,8.1
3492,Malcolm in the Middle,3,7.9
3493,Malcolm in the Middle,3,8.1
3494,Malcolm in the Middle,3,7.9
3495,Malcolm in the Middle,3,7.7
3496,Malcolm in the Middle,3,7.8
3497,Malcolm in the Middle,3,8.2
3498,Malcolm in the Middle,3,8.2
3499,Malcolm in the Middle,3,8.3
3500,Malcolm in the Middle,3,7.8
3501,Malcolm in the Middle,3,7.8
3502,Malcolm in the Middle,3,7.5
3503,Malcolm in the Middle,3,8.0
3504,Malcolm in the Middle,3,7.8
3505,Malcolm in the Middle,3,6.5
3506,Malcolm in the Middle,3,7.5
3507,Malcolm in the Middle,3,7.8
3508,Malcolm in the Middle,3,8.1
3509,Malcolm in the Middle,4,8.0
3510,Malcolm in the Middle,4,7.8
